Term,TF-IDF
waited,9.446246E-5
themselves,9.432146E-5
move,9.431659E-5
level,9.421694E-5
begin,9.415936E-5
anymore,9.414692E-5
rewarded,9.4138566E-5
former,9.406422E-5
advice,9.402459E-5
action,9.393847E-5
opening,9.38527E-5
concern,9.3781025E-5
infections,9.370875E-5
fake,9.368949E-5
bela,9.3592804E-5
truth,9.351493E-5
ones,9.335599E-5
lol,9.331496E-5
area,9.328484E-5
french,9.322731E-5
special,9.3205934E-5
statistics,9.315103E-5
astra,9.312618E-5
protocol,9.306095E-5
publicly,9.301033E-5
jan,9.2940645E-5
utilize,9.289895E-5
rights,9.288685E-5
erinotoole,9.286913E-5
worth,9.2863396E-5
nyc,9.278135E-5
law,9.2770984E-5
yeah,9.277058E-5
joycewhitevance,9.2734714E-5
amid,9.272633E-5
chiarazambrano,9.2720446E-5
andrewharding9,9.2720446E-5
rodham,9.2720446E-5
booking,9.258681E-5
either,9.2577604E-5
showed,9.251221E-5
proof,9.240489E-5
figure,9.239294E-5
lockdowns,9.2278286E-5
stephen,9.221192E-5
monday,9.213464E-5
decades,9.20808E-5
distancing,9.206867E-5
kroger,9.203739E-5
exhibi,9.181782E-5
secretary,9.178281E-5
rest,9.16979E-5
remain,9.1658796E-5
insisted,9.1624825E-5
happen,9.1509595E-5
approach,9.150879E-5
additional,9.1464026E-5
tdb,9.143514E-5
general,9.138846E-5
borders,9.1259055E-5
currently,9.1206006E-5
b52malmet,9.083922E-5
visit,9.0729736E-5
page,9.072164E-5
sorry,9.0677066E-5
car,9.0495094E-5
sending,9.044586E-5
blame,9.042964E-5
department,9.041161E-5
services,9.016213E-5
http,9.0132635E-5
easy,8.9897694E-5
listen,8.98118E-5
mind,8.9645604E-5
developing,8.9552064E-5
tory,8.95122E-5
whos,8.9456385E-5
complete,8.9422014E-5
reduce,8.94177E-5
issues,8.905119E-5
closed,8.904776E-5
appears,8.8992565E-5
erictopol,8.89342E-5
lobbying,8.887746E-5
strain,8.8688175E-5
ani,8.8685774E-5
date,8.860607E-5
created,8.854746E-5
incredible,8.835822E-5
bid,8.829656E-5
limited,8.826517E-5
released,8.824897E-5
facts,8.821849E-5
crazy,8.819986E-5
history,8.819911E-5
targette,8.819556E-5
saturday,8.817031E-5
stops,8.798081E-5
lauriegarrett,8.7912114E-5
summer,8.782767E-5
apart,8.7728156E-5
warned,8.769519E-5
sold,8.7605134E-5
service,8.7512795E-5
potentially,8.748604E-5
pass,8.743816E-5
hesitancy,8.743671E-5
small,8.741471E-5
university,8.736066E-5
donlew87,8.728699E-5
expert,8.724485E-5
janssen,8.717587E-5
goes,8.7146764E-5
five,8.707792E-5
fear,8.6920285E-5
vonderleyen,8.680028E-5
slavitt,8.678432E-5
fastest,8.665058E-5
forward,8.656876E-5
power,8.646635E-5
hancock,8.6458735E-5
barahmeh,8.637719E-5
international,8.625423E-5
students,8.609051E-5
mikeljollett,8.606884E-5
april,8.603324E-5
nicolasturgeon,8.600818E-5
lapd,8.595805E-5
couldnt,8.594188E-5
hour,8.5933774E-5
everyon,8.5897766E-5
becomes,8.5866624E-5
percent,8.58586E-5
geoffliddy1,8.584158E-5
peter,8.578722E-5
guardian,8.571037E-5
director,8.5688254E-5
totally,8.5683445E-5
centres,8.559802E-5
covid19vaccine,8.558334E-5
providing,8.557734E-5
rihanna,8.555229E-5
deputy,8.554391E-5
surgin,8.546615E-5
however,8.5398104E-5
passport,8.5358864E-5
glad,8.528646E-5
explain,8.522427E-5
spain,8.511588E-5
published,8.509891E-5
link,8.49524E-5
allow,8.491673E-5
hands,8.490433E-5
racial,8.4903746E-5
detainees,8.47841E-5
event,8.4702384E-5
miss,8.4698535E-5
patient,8.460123E-5
gfvz2lgfj3,8.449997E-5
provides,8.446173E-5
etc,8.445949E-5
extra,8.4433865E-5
globally,8.438447E-5
obligations,8.426962E-5
jnj,8.418957E-5
claim,8.398938E-5
win,8.3802704E-5
rep,8.3667655E-5
500000,8.359444E-5
bihy,8.343124E-5
jrown32,8.343124E-5
shown,8.342686E-5
hand,8.3328865E-5
reach,8.324525E-5
gone,8.310054E-5
whitehouse,8.3053936E-5
pre,8.292017E-5
tedcruz,8.2870945E-5
food,8.2815284E-5
fund,8.2811086E-5
main,8.271197E-5
updates,8.25393E-5
nurses,8.248883E-5
role,8.247344E-5
living,8.242902E-5
avoid,8.2310085E-5
terms,8.211545E-5
turned,8.190663E-5
mess,8.1880906E-5
scheme,8.186427E-5
breaks,8.179243E-5
interfacing,8.165221E-5
oregon,8.1594626E-5
philadelphia,8.1556085E-5
bbcnews,8.1492624E-5
coelasquid,8.147864E-5
abc,8.134436E-5
deny,8.132372E-5
words,8.127596E-5
incredibly,8.1173814E-5
california,8.112322E-5
kind,8.103523E-5
learning,8.10337E-5
defene,8.0891725E-5
piercepenniless,8.0891725E-5
perspicacious,8.0891725E-5
mutate,8.0710444E-5
provisioning,8.06828E-5
ceo,8.061532E-5
100000,8.0536476E-5
saw,8.053306E-5
distributed,8.0506135E-5
suffering,8.050447E-5
tha,8.042559E-5
whcovidresponse,8.041967E-5
oxfordvaccine,8.0371494E-5
economic,8.0354155E-5
demand,8.0316895E-5
name,8.017577E-5
direct,8.0157784E-5
igulfyouu,8.010096E-5
demigodgeous,7.9972895E-5
table,7.991796E-5
game,7.9910045E-5
active,7.981763E-5
bronx,7.981225E-5
fema,7.967948E-5
trace,7.9657824E-5
flat,7.956782E-5
card,7.9563564E-5
politics,7.950464E-5
profit,7.9422156E-5
peak,7.939343E-5
focus,7.9390134E-5
snow,7.934371E-5
stupidity,7.9176214E-5
moment,7.911861E-5
outrage,7.9107165E-5
gene,7.909278E-5
nq9t6aevnr,7.905271E-5
tranching,7.905271E-5
domestic,7.901081E-5
lower,7.900746E-5
mon,7.881983E-5
struggling,7.881313E-5
fighting,7.8786885E-5
issuing,7.877897E-5
register,7.875574E-5
psychology,7.870154E-5
donated,7.8694284E-5
labour,7.864807E-5
dear,7.8635676E-5
situation,7.858943E-5
completely,7.856344E-5
graduate,7.8542995E-5
events,7.84286E-5
fair,7.834929E-5
heavy,7.8343866E-5
mine,7.8330646E-5
planning,7.830299E-5
book,7.8246085E-5
natural,7.823422E-5
uq8owifqgm,7.8131154E-5
matt,7.807829E-5
donate,7.801699E-5
choice,7.792547E-5
aged,7.774139E-5
heart,7.766198E-5
explains,7.7646866E-5
push,7.762479E-5
measures,7.7622564E-5
element,7.7620745E-5
fbi,7.757776E-5
35000,7.7536555E-5
sets,7.751148E-5
ucyqouefer,7.720819E-5
kn9zauou5q,7.720819E-5
play,7.709151E-5
break,7.705496E-5
controls,7.698073E-5
lynch,7.688794E-5
develop,7.681043E-5
alone,7.679548E-5
bring,7.676936E-5
msnbc,7.663017E-5
plandemic,7.662878E-5
body,7.660427E-5
beginning,7.65069E-5
sars,7.630718E-5
1000,7.63057E-5
worried,7.629649E-5
charlesschwab,7.628382E-5
dx9up9ry98,7.628382E-5
duffasteve,7.628382E-5
word,7.6209704E-5
obi,7.618677E-5
concerns,7.609163E-5
worse,7.604775E-5
six,7.604722E-5
management,7.6042525E-5
thinks,7.6002165E-5
ensure,7.595912E-5
injection,7.595378E-5
progress,7.586057E-5
account,7.5748925E-5
terrible,7.571022E-5
republican,7.567644E-5
seriously,7.5638454E-5
hold,7.563751E-5
peoples,7.558852E-5
hair,7.557997E-5
statement,7.54979E-5
leadership,7.5388925E-5
jnthyavqxh,7.5358024E-5
mike7459954332,7.5358024E-5
credit,7.534209E-5
recent,7.531365E-5
extremely,7.528377E-5
fine,7.5267126E-5
mistake,7.521447E-5
keirstarmer,7.517417E-5
believes,7.5159296E-5
warning,7.514501E-5
announce,7.50768E-5
holding,7.5068674E-5
billybaldwin,7.5062206E-5
widely,7.500063E-5
problems,7.492835E-5
mum,7.4901094E-5
finds,7.489862E-5
organized,7.479052E-5
water,7.47407E-5
yourself,7.4730066E-5
utility,7.470182E-5
reasons,7.4677446E-5
spectatorindex,7.461861E-5
delivered,7.461437E-5
bank,7.453453E-5
minutes,7.4503E-5
knows,7.431334E-5
covidiots,7.42737E-5
spreading,7.4256044E-5
usa,7.424146E-5
shipments,7.423599E-5
spending,7.421193E-5
background,7.417089E-5
appoi,7.413625E-5
market,7.411946E-5
onekade,7.408374E-5
caught,7.407958E-5
couple,7.4070485E-5
london,7.400904E-5
involved,7.39886E-5
amount,7.391234E-5
opinion,7.3898715E-5
knew,7.389575E-5
wisconsin,7.376473E-5
solution,7.3696996E-5
tried,7.3652365E-5
helmet,7.364361E-5
voteforvaccine,7.350206E-5
ur903in1rf,7.350206E-5
considering,7.348047E-5
storing,7.343911E-5
andrew,7.34365E-5
led,7.3414E-5
simply,7.337354E-5
faster,7.33707E-5
watching,7.332593E-5
htt,7.330076E-5
leave,7.322301E-5
delays,7.320761E-5
janicedean,7.319604E-5
annamlaughs,7.318297E-5
teacher,7.316844E-5
washingtonpost,7.3151146E-5
agreement,7.309437E-5
strains,7.306249E-5
jump,7.300359E-5
runnermandoc,7.2971896E-5
tingling,7.296315E-5
confirms,7.2942814E-5
palestinians,7.2925635E-5
budgeted,7.2881434E-5
military,7.275845E-5
vaccinates,7.274448E-5
juliahb1,7.272655E-5
mayor,7.268628E-5
dontsmileattee,7.257185E-5
nice,7.256153E-5
grateful,7.254883E-5
guys,7.248132E-5
pharmacy,7.243378E-5
donwinslow,7.23767E-5
parton,7.234986E-5
helenbranswell,7.227074E-5
announcement,7.223375E-5
sir,7.2231116E-5
rules,7.222347E-5
stand,7.214325E-5
none,7.200926E-5
conservatives,7.1889765E-5
ministers,7.18881E-5
impact,7.18361E-5
signs,7.183097E-5
lose,7.1795E-5
sinopharm,7.178609E-5
impressive,7.157725E-5
gop,7.147742E-5
attention,7.1469716E-5
administer,7.1388466E-5
nationwide,7.1345276E-5
wrote,7.129614E-5
promised,7.1261566E-5
capitol,7.125522E-5
protecting,7.11865E-5
200,7.11783E-5
conditions,7.114098E-5
surge,7.111032E-5
approves,7.110833E-5
tribelaw,7.097844E-5
tom,7.0953094E-5
truce,7.0813454E-5
sprin,7.079244E-5
example,7.075387E-5
rajan,7.070688E-5
talkradios,7.070688E-5
claims,7.0676746E-5
temporarily,7.0603426E-5
mother,7.0564405E-5
prove,7.055906E-5
batch,7.0509865E-5
3rd,7.049968E-5
lowest,7.044239E-5
caution,7.036998E-5
husband,7.03063E-5
shipment,7.027388E-5
committee,7.0238115E-5
coverage,7.012507E-5
itself,7.012396E-5
bijlanirajesh,7.0093796E-5
100k,7.0024544E-5
cdnpoli,7.001692E-5
loses,6.9951E-5
kelly,6.993715E-5
lecturing,6.985961E-5
magic,6.985855E-5
senior,6.985009E-5
release,6.9814065E-5
double,6.981372E-5
politicians,6.98104E-5
decadon,6.977208E-5
nypost,6.976502E-5
stuck,6.9748676E-5
simple,6.971055E-5
earth,6.970421E-5
latino,6.9658076E-5
except,6.963266E-5
loganclarkhall,6.9600406E-5
decided,6.956213E-5
technology,6.949508E-5
beyond,6.9410016E-5
boost,6.93319E-5
plant,6.928318E-5
gap,6.926293E-5
near,6.922047E-5
delay,6.91972E-5
cool,6.919549E-5
trade,6.917278E-5
provided,6.9160145E-5
gavinnewsom,6.912437E-5
doubt,6.896106E-5
committed,6.891957E-5
everywhere,6.89076E-5
meet,6.8901354E-5
incompetence,6.885853E-5
h89hamdg2u,6.8835696E-5
britsham,6.8835696E-5
meant,6.876571E-5
researchers,6.875033E-5
drjacobsrad,6.874038E-5
liberals,6.866426E-5
board,6.858161E-5
ramaphosa,6.850843E-5
army,6.845505E-5
surely,6.845274E-5
harris,6.841123E-5
moving,6.840398E-5
brilliant,6.821026E-5
virginia,6.819398E-5
mutations,6.8092864E-5
consider,6.8075955E-5
prior,6.80667E-5
worrying,6.805817E-5
uae,6.804401E-5
produced,6.796615E-5
piersmorganget,6.789771E-5
defense,6.789567E-5
interview,6.789077E-5
turns,6.7858695E-5
hospitals,6.7818924E-5
nadhimzahawi,6.775989E-5
regulator,6.774153E-5
foreign,6.769987E-5
centers,6.758696E-5
families,6.757714E-5
reading,6.75652E-5
application,6.7525536E-5
iowa,6.7494584E-5
equity,6.7479894E-5
cold,6.746423E-5
deeply,6.740379E-5
israels,6.733289E-5
squeeze,6.7308814E-5
rolled,6.7307345E-5
martindaubney,6.7304994E-5
communism,6.727582E-5
town,6.711378E-5
happens,6.710991E-5
officially,6.710888E-5
climb,6.710805E-5
higher,6.704772E-5
ass,6.702409E-5
segaleran,6.7013534E-5
strengthtodream,6.69581E-5
cannon,6.695741E-5
cover,6.694311E-5
uniofoxford,6.692159E-5
advocate,6.691495E-5
amateuradam,6.691204E-5
cdcgov,6.689508E-5
vinguptamd,6.687045E-5
drtomfrieden,6.6857385E-5
symptomatic,6.6852524E-5
comment,6.676536E-5
strap,6.675767E-5
justin,6.659569E-5
praising,6.6588684E-5
stuff,6.654598E-5
prisoners,6.650323E-5
earlier,6.64838E-5
forever,6.639284E-5
eminem,6.634297E-5
deliveries,6.628865E-5
schedule,6.624576E-5
legal,6.623855E-5
reduction,6.622558E-5
angry,6.6153276E-5
responsibility,6.61273E-5
critical,6.609833E-5
protected,6.6066175E-5
sage,6.599864E-5
virusesimmunity,6.5881635E-5
trahvv,6.582798E-5
deserve,6.573864E-5
discuss,6.5733235E-5
below,6.572001E-5
disqualifies,6.5702596E-5
craig,6.56805E-5
debate,6.560281E-5
absolute,6.5532084E-5
bet,6.5470536E-5
english,6.5345084E-5
damn,6.53072E-5
majority,6.527511E-5
common,6.5257074E-5
pcr,6.5204316E-5
iran,6.5179476E-5
yiqknohot0,6.507389E-5
gfvzwlpmgp,6.507389E-5
potshots,6.507389E-5
cusx2wugyy,6.507389E-5
studyin,6.507389E-5
sec,6.505319E-5
color,6.5047214E-5
indian,6.503576E-5
peterhotez,6.499702E-5
outnumbered,6.487212E-5
importance,6.4816595E-5
david,6.481564E-5
orders,6.4807355E-5
ignoramus,6.473432E-5
requiring,6.464335E-5
zeneca,6.4611406E-5
okay,6.454898E-5
msmmonitor,6.4540116E-5
twice,6.44577E-5
recently,6.443028E-5
cyril,6.431121E-5
initial,6.424947E-5
sink,6.423118E-5
refusing,6.419438E-5
banned,6.4187305E-5
kylegriffin1,6.413252E-5
mdub2829,6.412923E-5
davidscullion,6.412923E-5
independent,6.407981E-5
perhaps,6.4074324E-5
medicine,6.403913E-5
location,6.403238E-5
clearly,6.397625E-5
myself,6.394394E-5
completed,6.392997E-5
scheduled,6.385383E-5
racism,6.374873E-5
wealthy,6.372807E-5
klans,6.372328E-5
klutz,6.372328E-5
tories,6.367517E-5
registered,6.36408E-5
massachusetts,6.354823E-5
mild,6.3537336E-5
clinics,6.353019E-5
buharis,6.3496926E-5
correct,6.340143E-5
resident,6.3359636E-5
increasingly,6.334461E-5
address,6.324733E-5
sharing,6.32294E-5
kaitlancollins,6.320915E-5
pressure,6.3205975E-5
politics4ar,6.3182844E-5
vyqoj3v7vu,6.3182844E-5
2oodnddvzr,6.3182844E-5
inside,6.302658E-5
headlines,6.3019615E-5
mandatory,6.295121E-5
partnership,6.289349E-5
characteri,6.2795E-5
yearly,6.27707E-5
piersmorgan,6.275221E-5
sindh,6.2697574E-5
medicines,6.260524E-5
mtgreenee,6.258532E-5
alert,6.246227E-5
realize,6.2403386E-5
shift,6.2394625E-5
confidence,6.236643E-5
redacted,6.2360275E-5
clydehaberman,6.2258834E-5
funny,6.2225816E-5
photo,6.2213316E-5
income,6.207337E-5
confusing,6.203137E-5
aware,6.2029314E-5
door,6.197317E-5
duty,6.192077E-5
facilities,6.190092E-5
final,6.186975E-5
joined,6.183027E-5
building,6.18069E-5
catch,6.1799E-5
outrageous,6.177377E-5
criminal,6.167821E-5
uses,6.152116E-5
republicans,6.145589E-5
view,6.144828E-5
included,6.144629E-5
faith,6.1444756E-5
barber,6.143185E-5
contact,6.135251E-5
arieldumas,6.128474E-5
kecb3frw13,6.128474E-5
pvnwr0aixq,6.128474E-5
raowlgandhi,6.128474E-5
psliqd1cq3,6.128474E-5
idiots,6.128125E-5
khalid,6.1265215E-5
meidastouch,6.125171E-5
tracking,6.122728E-5
certainly,6.120873E-5
treatment,6.1193E-5
spot,6.117973E-5
truly,6.117934E-5
botched,6.110012E-5
meeting,6.106725E-5
previously,6.104851E-5
supporting,6.1003822E-5
ctvnews,6.0996696E-5
candidate,6.0902952E-5
deliberately,6.0845887E-5
theyll,6.084563E-5
basically,6.0806207E-5
accept,6.0748203E-5
charliekirk11,6.0717743E-5
annoyed,6.0639195E-5
guarantee,6.0606486E-5
rise,6.059844E-5
ryanafournier,6.0469887E-5
wales,6.0463917E-5
hurt,6.039706E-5
lab,6.036861E-5
trudeaus,6.0360624E-5
threat,6.0356593E-5
above,6.0336664E-5
60916,6.033298E-5
planned,6.0293896E-5
tedlieu,6.027258E-5
reopening,6.02359E-5
north,6.0215265E-5
providers,6.0172675E-5
chuckcallesto,6.0154045E-5
asks,6.0145863E-5
disses,6.0125043E-5
49th,6.0040707E-5
bullshit,6.0007722E-5
pushing,6.000735E-5
regulators,6.0003207E-5
decisions,5.9993297E-5
expects,5.9906473E-5
bayern,5.988772E-5
mention,5.988729E-5
nachotrades,5.9811508E-5
budget,5.9797752E-5
youll,5.975025E-5
revealed,5.9719005E-5
email,5.967673E-5
opportunity,5.9667225E-5
mid,5.9605747E-5
education,5.954645E-5
scientific,5.9481186E-5
drugs,5.9464117E-5
light,5.9457496E-5
frustrated,5.9434966E-5
target,5.939645E-5
cyrilramaphosa,5.936243E-5
driving,5.9270784E-5
directly,5.9230937E-5
disparities,5.919438E-5
freedom,5.9187514E-5
dolly,5.9161914E-5
storage,5.9069327E-5
killing,5.9022554E-5
app,5.898557E-5
red,5.8961497E-5
arrive,5.8921283E-5
required,5.8920148E-5
bhupendrachaube,5.8668862E-5
deloitte,5.8616948E-5
youtube,5.8582096E-5
actual,5.854654E-5
ottawa,5.854138E-5
pikzi80bxj,5.8423844E-5
230m,5.8423844E-5
chosensomto,5.8387108E-5
came,5.8366455E-5
stage,5.8324036E-5
80s,5.8308586E-5
pressed,5.8307705E-5
drop,5.8255606E-5
infect,5.825159E-5
addition,5.821524E-5
gillpringle,5.8212983E-5
tuesday,5.8206388E-5
bringing,5.8185113E-5
rural,5.81785E-5
briefing,5.8043104E-5
speak,5.8027068E-5
coordination,5.78529E-5
held,5.7795663E-5
86m,5.779028E-5
pharmaceutical,5.7772762E-5
merkel,5.776905E-5
thi,5.775694E-5
ontario,5.764258E-5
tool,5.754343E-5
encouraging,5.7518926E-5
makhabayanga,5.7466408E-5
waitingif,5.7466408E-5
debt,5.74605E-5
goal,5.7408823E-5
therapy,5.731665E-5
drops,5.7302E-5
discussion,5.7282476E-5
asymptomatic,5.7281806E-5
mohammed,5.7238525E-5
viruses,5.719756E-5
countenance,5.7190602E-5
chose,5.713151E-5
theory,5.7123354E-5
attack,5.7096084E-5
phone,5.708411E-5
gjohnston2014,5.705821E-5
keeps,5.705716E-5
approve,5.7016823E-5
protects,5.701486E-5
welcome,5.6968976E-5
outstanding,5.695262E-5
investigation,5.694654E-5
robertkennedyjr,5.6876554E-5
wanna,5.6763227E-5
aslavitt46,5.6691362E-5
reactions,5.6672063E-5
mentioned,5.6666348E-5
falling,5.6661218E-5
paying,5.6613102E-5
500,5.6608187E-5
becau,5.660281E-5
speech,5.6538625E-5
dwuhlfelderlaw,5.652791E-5
bun5zhhh0s,5.6507015E-5
gehringdc,5.6507015E-5
significant,5.648759E-5
partner,5.6475405E-5
caused,5.6473596E-5
recovery,5.639505E-5
teach,5.6394332E-5
potential,5.637438E-5
john,5.636731E-5
danrather,5.6304183E-5
forcing,5.627728E-5
handled,5.6271136E-5
placebo,5.6256515E-5
italy,5.6247674E-5
paper,5.623894E-5
simpson,5.618978E-5
fit,5.61834E-5
election,5.6106895E-5
rolling,5.6106575E-5
smallpox,5.6101813E-5
summarized,5.608856E-5
ramp,5.608445E-5
leaveeuofficial,5.6067725E-5
unde,5.6056575E-5
latimes,5.6049386E-5
scottmorrisonmp,5.5944245E-5
updated,5.5911838E-5
stories,5.5812052E-5
wave,5.5781755E-5
destroyed,5.578119E-5
hiv,5.5734323E-5
launched,5.5717017E-5
2000,5.57095E-5
rashidatlaib,5.5691613E-5
hurting,5.5661192E-5
fordnation,5.561911E-5
ministry,5.561288E-5
betoorourke,5.560972E-5
scott,5.5569988E-5
2rdv483jto,5.554562E-5
dies,5.5500273E-5
administering,5.5481265E-5
republic,5.5474906E-5
debacle,5.5441964E-5
agreed,5.5422493E-5
exclusive,5.5414417E-5
ways,5.5409047E-5
central,5.530806E-5
choose,5.5306202E-5
colleagues,5.5228702E-5
mad,5.5173343E-5
andrewyang,5.516851E-5
punstarr,5.515268E-5
air,5.5140285E-5
hisham,5.50645E-5
digital,5.50575E-5
kate,5.505332E-5
conversation,5.5027795E-5
trishgreenhalgh,5.494125E-5
missed,5.493471E-5
equitable,5.4913857E-5
survey,5.488278E-5
65s,5.4868276E-5
lying,5.4785927E-5
escape,5.4775985E-5
devisridhar,5.4725762E-5
proved,5.466735E-5
antonioguterres,5.4639684E-5
kristindonnelly,5.4582197E-5
921people,5.4582197E-5
shroff,5.4582197E-5
expressing,5.457339E-5
commissioner,5.453127E-5
registration,5.451137E-5
opposition,5.450936E-5
hello,5.44751E-5
class,5.4463657E-5
harriszainul,5.445458E-5
restaurants,5.433231E-5
makers,5.4327535E-5
golde,5.426638E-5
amongst,5.4219447E-5
personal,5.419232E-5
round,5.4152362E-5
hate,5.4140557E-5
frustrating,5.410906E-5
busy,5.4090055E-5
ppe,5.3955904E-5
comments,5.3944907E-5
type,5.3917018E-5
council,5.390497E-5
harder,5.38645E-5
telegraph,5.385862E-5
untested,5.3847187E-5
excited,5.380964E-5
tries,5.3788157E-5
difficult,5.3774336E-5
israeli,5.373277E-5
safely,5.3680596E-5
difference,5.366935E-5
adult,5.3636668E-5
settl,5.3616695E-5
leilacohan,5.3616695E-5
siltdeiprv,5.3616695E-5
ronanburtenshaw,5.3616695E-5
straight,5.3568976E-5
supposed,5.3561977E-5
sandraweeden,5.3441312E-5
areas,5.3418455E-5
vzjmox8ri9,5.340925E-5
boasted,5.33647E-5
false,5.33535E-5
leaving,5.3337506E-5
counting,5.332628E-5
inoculated,5.329556E-5
approached,5.320831E-5
stevescalise,5.316882E-5
quick,5.3168045E-5
kaylejh,5.3147738E-5
wednesday,5.3135354E-5
thehill,5.3132473E-5
toryboypierce,5.3124168E-5
narrative,5.307266E-5
conservative,5.3034615E-5
average,5.298787E-5
marklevinenyc,5.298529E-5
island,5.2980202E-5
attempt,5.296114E-5
disability,5.295963E-5
scam,5.2931413E-5
switzerland,5.2902433E-5
child,5.2898547E-5
count,5.2854055E-5
resources,5.277984E-5
listening,5.277672E-5
often,5.2775602E-5
born,5.277404E-5
forces,5.2770672E-5
lbc,5.274118E-5
professor,5.2704672E-5
curve,5.265022E-5
puyms2ffe2,5.264908E-5
6zwrucy579,5.264908E-5
suryahsg,5.264908E-5
playing,5.2629694E-5
asanilta,5.2614538E-5
form,5.2572777E-5
humungous,5.255235E-5
coronavirusgoo1,5.2548578E-5
emerged,5.2449657E-5
mused,5.244172E-5
helps,5.2417516E-5
posted,5.2362513E-5
setan,5.236058E-5
sambal,5.236058E-5
idiot,5.2314175E-5
obviously,5.226487E-5
profiting,5.2223688E-5
lest,5.2191026E-5
glasses,5.2166364E-5
questioning,5.2156145E-5
oversees,5.2154603E-5
claimed,5.2104635E-5
senate,5.202487E-5
covishield,5.2022846E-5
argument,5.2011746E-5
nightmare,5.1978528E-5
40k,5.196775E-5
msm,5.192247E-5
deep,5.18882E-5
drsimonegold,5.1869814E-5
michael,5.1855255E-5
whatever,5.176758E-5
gove,5.173437E-5
beg,5.169337E-5
ckmkb,5.1679304E-5
suriya40,5.1679304E-5
cgl2019,5.1679304E-5
hariaisfc,5.1679304E-5
mrtommyland,5.1679304E-5
rule,5.1672123E-5
apfgplhkgc,5.16272E-5
wing,5.1626383E-5
suggested,5.156672E-5
dwilliam9940,5.155755E-5
feels,5.1542083E-5
lipid,5.1520048E-5
davidhwarwick,5.1513227E-5
towards,5.1443312E-5
industry,5.142709E-5
corapunzel4,5.1426647E-5
icu,5.134066E-5
5000,5.1278446E-5
proven,5.1253664E-5
surprise,5.1211257E-5
archrose90,5.1178537E-5
sweden,5.114986E-5
agency,5.1094685E-5
conduct,5.1008275E-5
understanding,5.0982642E-5
indeed,5.0982522E-5
writes,5.0965078E-5
particularly,5.096248E-5
closer,5.0940263E-5
agenda,5.091744E-5
smart,5.089829E-5
points,5.0870585E-5
institute,5.080334E-5
publish,5.0797975E-5
vilified,5.0760525E-5
erinsk8,5.0707327E-5
pkmkb,5.0707327E-5
college,5.069501E-5
killed,5.0662755E-5
requires,5.0622195E-5
till,5.0522947E-5
corruption,5.0511346E-5
antibodies,5.0439437E-5
milestone,5.042848E-5
sector,5.0409857E-5
ruthdavidsonmsp,5.040729E-5
breenewsome,5.0395076E-5
storm,5.0367897E-5
bought,5.030977E-5
shared,5.027816E-5
117,5.0266193E-5
expire,5.023295E-5
apartheid,5.0224477E-5
narendramodi,5.0191586E-5
promise,5.0174065E-5
ame,5.0165756E-5
threatening,5.0136703E-5
withdraws,5.00864E-5
prof,5.007483E-5
b117,5.006863E-5
answers,5.0052484E-5
australians,4.995794E-5
admits,4.995642E-5
mastermind,4.993601E-5
necessary,4.9928432E-5
millio,4.988841E-5
indoor,4.9882434E-5
discovered,4.9872757E-5
starmer,4.985664E-5
recorded,4.9827442E-5
unaware,4.9822534E-5
basic,4.9783317E-5
believed,4.9773444E-5
kingdom,4.976561E-5
definitely,4.9759776E-5
stock,4.973937E-5
ssccgl19t2quickresult,4.9733095E-5
walgreens,4.970386E-5
ice,4.9696406E-5
distance,4.9620023E-5
responsible,4.9610582E-5
5utr95omdk,4.959138E-5
uff8o08owy,4.959138E-5
substantially,4.957334E-5
hoping,4.9546234E-5
hopefully,4.951711E-5
independence,4.9481983E-5
headline,4.943647E-5
became,4.9426264E-5
beast,4.939636E-5
tech,4.939518E-5
chinas,4.9388134E-5
achievement,4.9374234E-5
aid,4.937034E-5
san,4.934808E-5
davidschneider,4.930982E-5
position,4.927998E-5
reached,4.926107E-5
secure,4.9251514E-5
warns,4.9216906E-5
lagging,4.920751E-5
visited,4.9196926E-5
loved,4.9150767E-5
gen,4.9135047E-5
lied,4.912E-5
encourage,4.9115173E-5
mps,4.9092236E-5
pain,4.9080023E-5
scandal,4.907664E-5
walk,4.9036396E-5
sheikh,4.8996648E-5
letting,4.894593E-5
secret,4.893666E-5
pleased,4.891901E-5
immediately,4.8912694E-5
excuse,4.887472E-5
pande,4.8837235E-5
cronies,4.8779093E-5
qua,4.877239E-5
mkb,4.875657E-5
clfpwfimdi,4.875657E-5
risks,4.8727015E-5
sen,4.8645295E-5
injected,4.8627226E-5
viral,4.860014E-5
1249,4.8549566E-5
suggest,4.854734E-5
society,4.8523572E-5
text,4.852126E-5
disabilities,4.8519847E-5
thoughts,4.851409E-5
10000,4.8490616E-5
ended,4.8472994E-5
firm,4.8433118E-5
nor,4.8404756E-5
moved,4.8401685E-5
propaganda,4.8388152E-5
shares,4.83637E-5
recommended,4.8239017E-5
piers,4.8231646E-5
australian,4.8213507E-5
scale,4.8213078E-5
ctbergstrom,4.8180547E-5
wsj,4.816167E-5
andxa0our,4.8111684E-5
axa0robust,4.8111684E-5
ineffective,4.8105874E-5
training,4.8081285E-5
store,4.806743E-5
conspiracies,4.796576E-5
teen,4.7960268E-5
mutation,4.7959868E-5
trumps,4.7945545E-5
brazil,4.793525E-5
wonderful,4.793089E-5
similar,4.79278E-5
scheduling,4.7883823E-5
awareness,4.788137E-5
delighted,4.785507E-5
