ClusterId,Term
52,nirzjlvq8c
8,dramirkhangp
52,paulsmudga
6,germany
8,inoculation
33,labouragainstas
52,mothewriter
10,shankill
16,pcr
1,brexit
1,vaxxers
52,tambritton
8,bharatbiotec
5,xkk5a9fhe1
10,lucrative
0,mrpyo1
8,johnbarnessf
52,eaefku2vj6
10,etiology
2,rupasubramanya
1,china
0,maheshi
52,alihaggett
52,sarahkovac
5,fchzldvql2
1,medacs
1,inject
10,considered
0,american
3,delivered
8,blakupinyah
16,30pm
0,americas
5,outn2a0wkz
0,russia
6,heroes
5,vslalxtavr
10,greghuntmp
52,pcvv8fmzvc
144,peo
8,danfostertype
1,agearan
52,ajopinion
34,africa
52,rn2rzkj1yg
5,l7ubhwjnoz
1,masks
21,hallagullaboy
10,suspended
3,uniting
6,cuomo
52,i3uztlmmbx
10,potshots
3,govinda
52,jeenalgala
0,mondal
6,perino
52,mehdirhasan
5,meghupdates
52,uk8zpqlm5o
52,tepsfb4ncw
0,monday
0,gbeecham
3,digbylj
0,robust
0,heading
69,bought
1,gonna
52,discussed
6,3270
1,names
39,ayisebenzi
39,davidkurten
2,legalhackette
2,jurgenklopptd
0,moines
21,jakeshieldsajj
5,vufao3w5xu
0,hacked
1,covid
69,mairavz
5,predecessors
10,mmrkiymd9i
0,347000
0,roosev
52,waterbombing
3,prevents
21,professionally
5,ynjvjstyho
6,65s
0,earlier
1,members
0,356000
53,lakh
5,ananyaucla
6,4th
5,2fpfuhdatz
5,5odkuf1xgn
52,makatizen
6,theyd
0,dundee
6,swab
5,sutl8ckax4
0,thehill
144,arms
0,880000
3,virginia
1,shroff
3,trashed
0,rising
0,jwynny
52,rtolzzvefq
5,dz4vnghxl4
1,youve
52,elivalley
52,2zaibpzr9j
0,friday
1,webbhk
33,ssccgl19t2quickresult
8,piyushgoyal
6,tied
1,makar
0,543147
69,myanmar
0,manruss
6,omari
3,sinovac
3,refusing
3,7777003
10,margrethe
3,ardently
0,walmart
16,pelt
8,alexandrameeks
3,kunyiwe
52,sujangogu
6,500k
2,masterofficiai
0,premiers
3,botched
6,r18
3,lawrence
0,thinks
34,events
5,discussing
16,westm
6,began
3,ingot54
52,zaoi0r24wt
3,forecast
21,diseaseecology
5,xhwujhjcka
34,vaxxer
6,musk
0,kennedy
6,r24
2,philipwatson
8,populations
3,schmmuck
52,vamsikaka
6,pod
53,pol
0,giving
1,facts
0,598389
3,countrys
53,pox
52,impeachment
21,trollfootball
0,junaid
1,gives
1,latest
53,ppe
0,beating
5,wjkglqtqak
8,politicians
10,notebandi
53,ppl
2,vijideytweets
52,milinddeora
0,realise
52,6zwrucy579
21,scottlincicome
10,jwvmosrmu7
10,benstokes
6,buys
5,uckgynzfd9
6,had
8,conservatives
6,hap
0,things
39,scheduling
5,demonetized
53,has
6,hav
3,dfm2099
10,f1hxheymcs
6,offers
16,pre
8,jewishnewsuk
16,peop
52,kajukatli
10,toontown
34,batch
1,yorksh
53,zweli
52,d9yedghygq
33,indianaxa0have
8,politicsreid
3,cacovid
1,checks
2,kristinanneh
3,playing
5,rumanulhaq
1,edsbs
10,employees
16,wars
3,updated
10,te9ygmgxzd
0,otoole
16,warp
1,const
0,asking
3,updates
10,mamadglo
5,cqkkof9goa
6,ends
1,86205
3,ajcdeane
52,rodolfooo
10,pharmacies
10,scottreid
16,yep
5,ho5ftyqslt
10,noahsh15
5,md2s06g72y
52,puyms2ffe2
52,joqlgipmxn
39,mmpadellan
0,238809
5,xavegregorio
52,matisaksk
6,pub
1,albomp
1,jalao
10,samajiye
1,youll
16,hea
16,hed
5,yiqknohot0
10,governments
10,stellzpari
3,gehringdc
5,tejasvisurya
10,fqvxo9if
144,hes
52,authorized
33,promotewithoutproff
8,robinhutson
2,advobarryroux
0,having
52,underserved
3,russian
8,saketgokhale
6,iran
52,ogkvewu387
2,kittenfish817
33,coloneldelancey
3,russias
52,mlck0mzpip
52,txhhpr9ihu
5,sleavenworth
0,zoolox
5,questioning
3,confirmed
0,jakevig
33,aaishadadipatel
52,bucksexton
52,plainjamie
21,sanayaadhikary
6,ways
21,missingpundit
2,disinformation
52,confusing
16,peut
33,covidvaccination
39,beschlossdc
3,eugenics
3,dashiell
10,unsourced
0,january
1,25299
3,brewdogs
5,ayko6xvgu2
10,gregarious
52,0ejjusfnis
5,mbqj11jvoi
10,pakistan
6,gcon
3,wondering
10,sh1tshow
3,flatten
6,hiv
52,nuevothato
5,thmqvsnbga
8,carryonkeith
10,britains
3,rollout
52,trendulkar
0,uptake
1,whcos
5,rnksdvgs8g
52,xcrjws8hab
2,blackculturehm
10,ccq8jthp
3,canadas
10,talkradio
0,ymanie
0,l4leelo
21,ajaytiwari1992
0,values
6,asap
34,percent
5,3a3bkw4cnz
10,gabrieljr
3,september
69,sounds
5,kendricklamar
5,soa7f8kjyh
0,banned
8,billyeichner
8,gatchailian
6,hll
5,freeloading
3,posting
1,gance
10,rohitrj16
52,retkiuccbj
52,franalabi
16,been
3,ngamedia
5,jamilfarouk
2,eugeneleeyang
10,rvelascoa
1,videos
39,competitiv
8,rmholdsworth
8,tomdreisbach
2,bloomingdales
6,maran
10,delighted
6,july
52,pxehiqavuc
0,trying
6,deals
81,millions
16,firms
52,brimatjuda
21,drxa0gagandeep
16,mega
3,sstweeps
2,strengthtodream
1,comes
52,abdulsamad
0,daftie
28,astrazenecas
3,procured
3,uncouth
2,notedgarrivera
10,blocking
52,neilclark66
8,madhavmantri
5,sauuuzuass
52,q2lejczzwy
5,yaschamounk
5,0anuuiv9ij
6,gover
3,democrats
10,9rlaarmx4r
3,outraged
10,kj44xex7rd
3,thursday
21,pathologizing
6,hpv
6,tells
5,8f5nzyulfe
6,june
1,calls
5,chancellormay
3,evacide
3,putting
81,questions
10,breesanna
21,sarahmo84990651
10,scotland
10,gatherings
0,chinese
33,scottydoesnothing
52,nyhcpf6ec1
52,princebkay
52,calthalas
6,717
6,ehdlm
5,californias
16,hrs
5,z4wcioqyeb
53,2000
2,marklevinenyc
8,seinfeld2000
34,sfdph
8,cyrusmmcqueen
8,longtermccrime
52,4kytr4ab6i
53,70s
8,slpnggiants
8,cnntownhall
8,prioritizing
5,alanhuntermtv
3,cinnamon
3,waiting
52,purchasing
10,juliahb1
0,madhav
10,malaysia
6,yup
16,bela
8,martinslewis
3,exposed
6,diego
0,passed
0,microbe
53,sold
52,rebeccatee
1,idiot
6,htt
6,2022
6,2021
6,2020
8,drtomfrieden
3,4563260
3,incompet
16,200m
21,rohanconnolly
0,killed
3,michael
6,hub
3,suriya40
1,pkmkb
8,datemyfamilly
1,owned
0,decades
10,injection
1,answers
3,variants
10,knowthey
52,enasharp52
10,tracking
2,farmerbill2020
1,america
6,2024
52,guidelines
5,fa9v6wgbbz
1,gadda
6,fired
5,b5c4pnwxln
3,victoria
0,goodger
8,arunmsukumar
5,karunaparmar
8,politics4ar
33,danpriceseattle
10,morenazee
2,dancrenshawtx
6,asks
0,reached
5,q6xhwhwut8
10,cancelled
10,exsecular
3,inequity
0,acting
3,britain
10,peisocvm1e
52,altabscbn
0,granger
5,achca7fhva
5,persnicketyk
53,robert
6,chsl
52,bmuleltx1c
5,jonnygeller
8,allgabnojab
10,oelf1rpdsa
6,chsb
52,kvishreddy
8,sanjaydixit
1,nigeria
8,andrewczhang
52,rjvl0keddq
8,angierasmussen
52,mikedelmoro
33,chandan33310215
10,wussydoc
39,dailymailuk
1,bulet
6,cyril
39,khalistan
1,bosen
5,jdox5xiiew
1,mjlee
52,mollonlaw
8,theintlherald
5,mzwuihzybg
3,british
21,rebeccadrobbins
5,distancing
8,depopulation
10,confused
52,greghuntmps
33,bandisanjaybjp
3,wterrence
5,t2buhg57gf
5,3fdxyl3jba
1,jollz
0,othereli
1,sooner
33,chaudhariullas1
1,drove
3,relaxing
53,2085
6,steps
69,friends
52,scientists
21,garychalmersski
52,missjayla
6,true
16,sore
52,r1warfbuef
6,astra
3,problems
34,borders
52,certificate
1,appears
0,654810
3,monetise
52,sjzdyeoeeb
3,funtuas
34,sindh
16,heard
3,falling
21,admediainsider
3,ontarios
6,abou
10,outflows
39,drjacobsrad
3,menggila
3,shocked
21,thejagmeetsingh
33,scottzilwarrior
0,measles
0,sambal
0,quotes
5,g4hfnx41i5
5,spiceweasel
10,dppbrecon
6,5139
5,9lx5jknxqk
5,jennybing53
1,based
0,karzaih
52,lljwrnxbys
53,taxi
8,drzwelimkhize
5,135billion
5,overxa0legal
0,combvro
52,frontline
52,disastrous
0,bimbos
8,cinemapayyan
5,1o4ch8ah09
52,acgrayling
52,infectious
3,saturday
8,grandparents
52,dx9up9ry98
10,illinois
10,dqkeosmcii
0,163377
6,iaf
52,5x5rrnrzgk
1,govts
2,spectatorindex
5,pikzi80bxj
21,jayashreenara14
5,mxxsxpaadv
5,heidigiokos
16,birms
5,dgurdasani1
33,koushik56468174
52,h7dak3m85r
1,hydxb
2,jakejsullivan
52,cmoengland
6,bleary
33,faultyventilators
0,showed
10,reactions
3,ranking
1,adverse
52,h89hamdg2u
52,announces
0,steveuk
1,spike
5,drv5x8qgib
52,infections
5,provincial
2,shortagexa0of
1,klutz
3,pamsson
52,announced
3,eadewunmi
5,zaxcgw3j4z
3,cansino
33,blacktwitterawards
1,pagoh
52,idrzzj6165
3,israelis
1,kills
0,expires
0,reasons
10,scheduled
0,begging
34,mutat
2,makhabayanga
52,t1vsr07jtw
0,expired
34,wants
1,dinin
21,timquerengesser
8,memetemplatss
0,answered
5,propaganda
1,covax
10,921people
5,c08thfbqhq
2,tobiasellwood
10,amiyatwt
52,do1f8abfmw
52,qgswdsm5h0
5,deaneoreilly
5,nursezj1974
3,twwings
8,simoncolgan
3,suitetea
0,pdebdon
5,jerasikehorn
6,qwq
1,unwell
10,arieldumas
0,876000
1,yelled
6,olds
8,bobbieginger
39,indepdubnrth
6,zip
5,ljnkthnis4
0,reduced
0,224301
52,balasaheb
61,floccinaucinihilipilification
1,pharman
5,rigginsslim
39,vonderleyen
52,jayharwood
52,3sgepnq4hb
3,sozages8
5,yuo91hfk4d
33,disproportionately
33,ramaphosamustfall
34,spain
52,biodynamic
53,rupa
6,arres
0,regions
10,immunity
6,iio
5,bbn86j0tsb
52,sapiofoxy
10,piakutts
1,gwsmhs
0,causes
0,tracker
0,reduces
1,hopes
10,explains
5,dpjkvsny25
6,d241
0,caused
10,ameriprise
52,iapd4esubn
21,mrmake1thappen
52,demnakz65y
5,ca4yin11yt
0,cannot
6,fake
5,writemeenal
21,slaughterhouses
5,pimaarizona
21,nicolasturgeon
52,5lda0ycrtb
1,yorkers
3,nuances
5,mailonline
52,sheaserrano
52,wu0pkqrqz5
69,halted
0,viruses
2,catherinewest1
52,petergriggs
5,x1iz1l3cbs
21,deepakkhatri812
52,published
52,advsanjoy
52,caitmayart
10,megtirrell
10,goosebumps
5,pp4tobzd5h
21,milkstreetcafe
2,professionals
5,cameronkasky
3,holding
52,dsa840269
21,auschwitzmuseum
5,demonstratin
52,toh0ogm0v3
8,matthancock
6,inc
10,piersmorgan
10,listening
1,maine
1,kirvers
52,a3ebizsvjq
5,katstafford
1,trehan
10,limbaugh
3,resources
33,raytanushankar
5,vu6uohxxgp
10,euphonik
5,zzi6i82wgz
5,moalsalafi
34,msnbc
6,4714
3,fvoelj9u
3,3316019
5,uzs3bju4fw
8,iancockerill2
52,pmhsdbjeuw
52,um4wr6a21c
52,sbnqoxlm29
6,texas
2,childrensnatl
28,nationalist
5,reputushion
0,sangria
2,dzumasambudla
6,warns
5,nationalism
33,shortages1000000
6,ran
6,iph
10,navigate
33,kamloopsarchaeo
0,younger
5,authorities
0,nestruck
34,persons
10,childrens
8,jamesfburnett
52,institute
0,charged
0,angelrat
53,isnt
52,providing
6,weeks
52,2ygvcwmuj7
39,culchieegirl
5,eq5v0buq3r
0,manual
0,posted
1,29000
10,janhavee
21,kathyvsinternet
0,verwoerd
1,gapay
21,drolufunmilayo
1,scott
5,zkjgbadtks
1,corona
6,abc
5,jimmykimmel
52,01delaj4fy
1,nhsuk
0,101417
5,2ocu1xo5bs
1,swine
5,mohfwindia
5,mohitchy33
6,ad5
0,trials
3,calling
6,80s
52,aiishadow
3,citizens
10,dremmanash
10,sentletse
1,moved
1,kayla
3,pandemic
1,jenner
5,1woas2gpcv
6,berges
34,helped
52,7t7wjpe2qj
3,thomaslw
16,Term
52,2jrpvrd55e
52,christiana
69,melinda
69,unicef
52,x23htirs17
6,rfk
6,guys
0,pharmacy
5,washington
10,darrenforme
52,6ep94aycuu
3,joining
10,vaccines
0,united
52,bmfgty7ri3
5,fqotjpc9dd
6,feb20
5,n4q7xh34k8
52,tranching
52,e8ngeixf88
0,brosas
5,jykwx9l06b
52,8gpj8okmbx
2,irresponsible
6,ive
10,zoeharcombe
21,wednesdayvibes
8,millieweaver
8,toryboypierce
52,tobyturner
52,hugolowell
21,palantepalante
6,crap
5,theeconomist
5,sherrysworld
0,fucked
5,m9diclj53t
3,iranian
53,shah
5,fannychoir
10,plandemic
1,theyve
16,years
8,mercedesbeanz
3,newpaper
1,zoeiyn
1,centers
5,tjkycdfjqy
6,wcki
52,businesses
21,natashabertrand
21,flippedhatnupe
5,distributed
3,impacts
6,naal
52,er3gx1qvsd
1,urged
6,81cr
33,chaoticwitchau1
5,dlfja7xisz
52,humungous
2,swamijitweets
52,qzjvmglaje
1,urges
5,mcsc74oi6x
10,siltdeiprv
10,healthcare
1,bamas
5,sso1hcsvin
10,startsxa0
52,1cfm2jd5st
8,maitelsadany
52,demotemitch
52,cadoctorj1
3,infected
3,potrebbe
0,filled
2,minhazmerchant
5,kl08885703
8,mitchellglyn
52,605crqfyvz
6,citi
10,cagovernor
21,jenniferjjacobs
10,vaccinat
21,lisabrochester
52,woeawybi70
5,mechapoetic
3,signing
0,robson
6,theyre
5,angelafolmar
5,iamthabisom
0,izzlax
33,largestclinicaltrial
5,qqixbqhybt
3,missouri
0,276000
0,points
3,amongst
6,modi
8,manojlilhare
52,vdzfg8fwmo
5,implemented
52,nq9t6aevnr
5,tjnlhj1iku
33,gangadhareshwar
8,ericbrownzzz
10,costellop
6,rna
3,akhikesh
2,drharshvadhan
3,clapfor
1,punrai
3,biontech
3,thusfar
21,sanchezsalazar1
52,lstrivpzgi
3,tattoos
1,prayers
10,liamstack
5,dvwbndlieh
3,objectio
5,9a5cicfqvw
8,presidentshi
3,jumping
6,amp
1,pfaiz
5,danbarrynyt
52,7u6xack4nm
5,themood2020
81,contracts
8,khalistanis
3,ivermectin
5,annamlaughs
3,telegraph
61,foreigngraduatesnotforeigne
0,549943
52,negatively
53,anc
2,siyamtitshana
0,saying
1,zeynep
6,ani
10,qikipedia
52,subjective
0,looked
10,hornyyoda
1,blunt
52,jalpa9298
1,potus
3,infectio
3,bhutiye
3,superbowl
10,suggested
10,milestone
6,shes
1,30033
0,austerit
52,talkradios
8,xuzeyuphilip
2,testingxa0and
52,expanding
1,kielymc
5,cuxbtwolw0
5,508fwdidgd
6,jab
81,scottish
1,24139
5,1r9bngn1lr
34,oxford
6,jan
3,marseijo
3,english
52,3qugvfvre1
10,3n5zrha2am
6,app
34,using
5,containing
6,vial
10,completed
1,hornik
10,plasteronme
5,levisstadium
52,recipients
53,zuma
21,ahmedshalaby51
8,fergusmuirhead
1,overtime
16,49ers
3,kdorrusa
1,doses
10,vallance
5,predecessor
2,payalmehta100
21,sixpersistsblue
10,increases
52,hissyfits
5,zg7u9abpwn
16,are
1,taken
6,came
3,chofski
1,takes
6,kids
5,rzlzsiyzw0
53,vice
3,reynolds
1,46378
21,bachpanamitabh
52,louvu2mhqa
8,drsimonegold
3,targette
8,administering
5,hul8b0ksqi
10,kecb3frw13
10,oskardini
34,theyll
69,partners
1,trumps
6,7000
52,radicaliz
0,becoming
10,sadhgurus
2,organisation
6,cant
5,mjrowland68
52,vezjiy1wi5
8,individuals
5,challenging
1,elton
21,prescottpatriot
52,drandrewsk
33,sougatabhowmi11
3,protests
3,neighbors
8,chjesuschrist
1,hajis
0,results
1,lvkmxn
21,christinepmarsh
6,namo
3,defensve
5,h5kg4adhfz
8,iamkillface
6,worse
52,prosecuted
3,screaming
6,yall
1,longer
5,ohvxf0wpvl
8,iamphveektor2
3,watched
21,chattopadhyay
1,senate
0,chooek
52,colleagues
5,blackmajiik
6,worst
3,benefits
1,truce
21,news18tamilnadu
52,x9eeaeah1p
1,defene
3,nkandla
5,danieljherman
1,learned
8,shivendraupmss
5,rfxvnyyf08
52,u3ldqcrsly
6,sorbo
52,9nibpr98yu
5,sarabelponmd
0,rageful
3,04jan21
5,hr6dkadtvz
52,ebxbzqkrzc
52,dy6evl95za
6,trump
8,peter19195280
1,dangers
1,flirty
5,republicans
5,disproporti
8,diseasexa0by
0,amnesty
0,3tamluk
3,berdyaboi
52,officials
0,greater
52,bj18zmxfqr
0,yodaberg
0,crises
0,chinas
3,chadox1
3,turbovax
0,sunday
2,agencyxa0says
16,carn
3,failing
21,kanwardeepstoi
21,ayyub08300044
5,obscurantism
5,coronaracism
52,australian
21,mike7459954332
8,victorerikray
52,ur903in1rf
5,neutralizing
3,holdover
6,natn
52,gxgmkkh5jo
0,barahmeh
21,jsolomonreports
0,tribes
5,qnsk45qoku
5,zg9k6anjx6
34,mexico
5,svbgctbhhr
10,accounts
0,uganda
5,jquiiovguk
52,drmjzidaer
5,vf6q2q35qh
2,carlomolinainq
10,prempal86
5,gt7d8k13sh
5,vpifp03u8p
52,raokrishna
5,roadtripper7
8,toxa0bexa0at
21,hyperinfectious
10,ya5eekqr64
52,axa0robust
3,england
52,temporarily
21,agentofhonesty
1,qnsks
21,worldbasicincom
3,cgl2019
5,da2oxpvxvo
52,l2hfekvjed
52,openculture
6,joe
0,largest
3,clinics
33,ladynationalist
8,anaphylaxis
8,andersonmalgas
5,jalgia0hup
52,rtwmw51s3j
3,causing
10,22000000
3,7748301
5,chamchagiri
33,elochukwuohagi
6,itll
1,krack
10,mentioned
5,prosecuting
3,vinman17
52,leilacohan
6,san
33,administrations
8,warddpatrick
21,mercedesschlapp
6,saw
10,milktruck
8,jimwarren416
16,gets
21,emiliepradichit
1,biden
21,nationalist18
52,fulfillin
0,912497
33,ajoybar53383020
5,vaadivasal
3,flights
8,gogonejohnny
2,ibeingaayushh
144,virt
5,pevendish70
21,moonshotcaller
39,spokesperson
6,boys
0,pswdrmzh
34,denver
6,nazi
5,qsvjjxwsq9
6,sch
21,taniyakundu11
5,announcemen
3,pickton
2,impcompetance
6,bbc
10,auldtimer
16,reva
2,charlesppierce
0,godmade
3,covid19
3,symptoms
10,11602056
34,plans
8,zamirmohyedin
52,tracybeanz
52,covishield
21,anitaoakville
3,standby
52,rw76rqxwbf
0,facing
10,xtzgq13esm
0,proven
0,skerritr
3,ministers
16,sec
5,containment
2,bijlanirajesh
34,offered
10,quickness
2,gkuhlenschmidt
2,norbartelakes
33,instrumentalization
3,compared
0,seafood
3,dogging
0,fastest
0,joined
6,jobs
6,words
5,1qh0vylhsx
1,thrombo
3,coribush
1,awesome
6,kred
5,yyy7l5kslg
5,lchjxsxtcx
3,petition
33,brittsliladvice
5,mishgtswia
6,vacc
5,hiwhuibuf1
10,shrinkage
3,nbacares
52,ugpcycarpt
52,8lnnaalhmh
0,shoute
0,ldmn53
8,mrbrownsauce
0,covexit
10,developed
52,panicking
1,v97hj
6,welsh
8,bajajsanjiv
8,iamgmjohnson
21,manogyaloiwal
33,kakoligdastidar
8,everestpipkin
10,bidenplan
0,useless
0,france
3,cdnpoli
10,erc20news
3,ladyboy
5,boug5q9uag
2,dipkumardey11
3,convoys
2,immunization
3,negnance
6,helps
5,vishalk891
5,alicegwells
52,aubreyhuff
2,nevergiveup072
0,booked
3,maryland
10,divorcing
0,100000
1,fauci
52,andxa0our
0,getting
5,eppca9s8js
0,sourced
3,suryahsg
10,djloonyo
52,nle7qx58u4
6,settl
10,fulfilli
3,undermined
52,c3vixrp62t
21,daytonastadium
34,wearing
1,false
81,roosevelt
21,robertkennedyjr
0,316694
10,minchins
5,helenprejean
0,6aesharam
10,onpointmp
3,pagamber
8,tomselliotts
52,frustrated
10,thankful
5,songwriting
6,bio
3,nations
3,saludsv
3,antivax
21,davidschneider
6,997
6,999
52,sidhamemer
5,urgirlblair
52,satisfied
6,bjp
52,theidsmiths
3,paperhaus
10,hasenfratz
52,iuhmg60zig
10,keirstarmer
6,ww11
6,john
52,aadeshrawal
5,vaj4wjvuse
3,nhsnewey
5,recommending
0,456942
3,brought
6,227k
5,kihyunbread
1,emerged
8,rifatjawaid
53,theres
5,bjsshdy5xd
21,vaccinexa0remark
0,december
1,sprogs
3,guardian
34,urgent
3,programme
1,italy
5,huu9jwilqg
52,qsxzbrjhnz
52,msmmonitor
1,offli
52,reubenoroko
6,cleric
52,ywlduzexvh
8,queersocialism
52,2a8pufmlrx
52,se3lhs87ds
52,xa6mcbtp7e
0,missed
69,thekouk
8,brendalarvizu
5,conspiracism
52,tm3ogmmjb0
52,vijaywada
0,454306
5,facilities
1,farukh
6,theirs
52,igulfyouu
2,rsylvestertimes
52,eqevplo0pe
10,oietjdirvw
1,posts
6,icymi
52,tanjoolee
0,stands
1,reuters
52,mutations
52,sviatlana
5,contagious
53,sou
3,reviewed
1,poste
5,dpnx5vdhzv
5,administered
69,petroleum
1,modis
5,gqddx8fiov
6,kano
5,3bzdpxkuc1
5,jqjz1tfyol
5,restrictions
21,yesimsarahjones
33,sputnikvaccine
52,jpjrv1uk8h
0,152948
10,9m4k6tjv
6,worke
8,sirpeterhendy
3,focused
1,cidww
6,crore
2,announcements
5,massgovernor
0,parents
10,kentvarian
1,dozens
33,iwillgetvaccinated
52,okpryhej4y
5,x0wqouogtz
2,bjpmaheshreddy
5,comedians4u
5,ngyifp7tzi
52,o2s7rqyqtg
21,rociotmartinez
52,rgfwbwrudn
52,pvnwr0aixq
5,billionaire
6,beggy
52,digbykale
52,8jxyw7wr4x
39,sfdirewolf
5,coronavirus
21,margiebmatthews
5,basementcon
52,shootsie03
33,ssccgl19t3resultdate
6,100
52,qu9npggrxd
21,ussharrystruman
52,xgwbc6hmk9
1,backs
21,aachaaryasahil
6,kass
0,coherent
1,stood
1,95452
39,superbowllv
1,putin
6,117
52,hyz5cgrfn9
10,efanifor
21,milliganreports
52,z6pacesnfu
1,trends
52,dhscgovuk
5,andrewhclark
6,sta
5,tyj1apgif2
10,australia
1,asthma
0,tumkur
1,ctvw5
10,requested
33,presidentxa0will
0,doctors
2,independentsa
6,129
1,15314
5,ltgyxouuen
34,autumn
5,conditions
69,lessons
21,tsihanouskaya
1,wiped
52,todayshow
21,noplaceforsheep
10,wearemanyeu
52,sidramatics
52,unconstrai
10,caregivers
6,135
3,managed
0,erinsk8
3,joebiden
10,johnsons
3,stopped
52,scotlands
5,b3bjc3zgq6
1,makes
1,loads
10,sponsored
16,dept
0,beloved
6,140
6,bua
52,mainerower2
34,silenc
3,handled
53,amit
2,earringdealer
52,lpct4zeyoj
6,kh9
52,ppqnyekt9f
10,ykvboe9hmz
52,deniseforar
8,sanjaypinto
52,pzpekitaby
6,setan
21,smokingskills
5,c5yt1shhlu
1,realer
5,c3tbopp48i
16,zero
5,albertothomas
69,variant
0,414211
52,kochbihar
6,loris
52,dikkrapoey
0,taiwan
52,fo6cbrbxlc
10,headlines
0,gallup
10,counties
1,higher
2,nationalpost
1,doing
0,figures
69,adults
144,15m
3,prguy17
144,kim
10,snapchat
0,llymlrs
33,carienduplessis
3,backing
6,vaxx
1,guidi
69,corrupt
2,liamvstheworld
3,hazecals
81,passports
52,danlinden
39,h13jyjrj34
0,n244tn
10,minicons
3,mikekatz
5,tzhbztzgul
3,vaccina
10,chomuwale
5,xj654kyoxw
52,ftamqcrybq
6,ones
52,bangladesh
10,vume3whymf
52,sprrwrcrqi
5,rg1sq46ioo
1,wwfpmo
10,housekeep
0,streets
1,tested
6,193
3,hesitant
1,manjri
21,iradhikagupta
5,physicians
3,children
5,kohlimyjaan
2,massachusetts
1,ackman
8,keitholbermann
33,trishgreenhalgh
10,antibody
33,anandsi80252073
0,lending
52,retukbf8ip
0,steinar
5,kqwj3lnw3j
8,wholesomememe
10,ph1lmurph
10,redjules4
5,eyvdi0ddlb
8,raowlgandhi
1,drivers
21,muzaffrhussain
52,thebr0keb0i
0,racing
52,lookalike
8,kromexstylez
5,giobhzx5ln
5,imx3g1s4gf
5,announcing
1,seeing
3,blocked
5,sreenivasan
52,trumptapes
8,jamiewithorne
52,shirleymush
0,informed
34,bigger
10,hesitancy
33,bussltchallenge
5,j35kj4idpd
3,unlawyer
5,ibkyd1zk6p
3,breading
33,paddingtonfake
10,govmurphy
21,piercepenniless
2,multivitamins
6,queue
5,zqxl07snaj
69,voetsek
52,filibuster
6,utter
5,torontostar
8,perspicacious
52,grahamneary
1,leaders
5,8gf6clabgy
21,monicagandhi9
8,rgsheadmaster
1,utterly
33,mbuyisenindlozi
33,tapashk99220922
5,kmghiccf7j
1,sapna
6,sage
69,officers
10,earthagae
6,goes
3,patients
5,vxahaka0pa
0,covidr
52,mbui7rngd2
10,deliveries
1,kopid
1,ranks
34,mfana
53,interim
5,x9dp5zv8bo
2,joshuabblack
69,glitter
52,mayorbroome
21,littlemissrebel
6,caa
5,reoublicans
0,covering
1,balls
5,t6n4zii6pw
10,zubymusic
8,policexa0say
0,llw902
52,covidiots
52,disobeying
21,shivamshankars
3,studies
6,said
0,carried
8,manufacturers
6,cbc
34,qjrftb
0,february
1,thewire
5,arksl8q4dg
10,efficacy
5,y01puwvwab
1,zeneca
3,ramasamy
5,iqyci8qzep
33,coronavirusxa0varia
0,racist
5,jnjf3xg6fx
