ClusterId,Term
6,ignored
3,prerequisite
15,hrs
3,z4wcioqyeb
11,2000
27,marklevinenyc
13,runnermandoc
8,longtermccrime
11,70s
6,scammers
8,prioritizing
4,carrying
6,mrkrudd
4,waiting
1,juliahb1
1,malaysia
0,santa
15,bela
4,exposed
6,tomhfh
6,passed
4,shameful
33,richardburgon
11,sold
11,ensu
13,rebeccatee
0,idiot
0,bajaj
6,faucis
11,2023
11,htt
11,2022
11,2021
11,2020
8,drtomfrieden
4,4563260
6,killed
18,rohanconnolly
4,michael
11,2019
11,hub
4,suriya40
0,pkmkb
6,decades
1,injection
4,tweeting
54,contracting
4,arguing
2,answers
4,dropped
18,gregggonsalves
4,variants
1,knowthey
14,tracking
0,america
3,uniofoxford
1,surpassed
13,guidelines
3,chandyanil
3,fa9v6wgbbz
4,degourlay
3,b5c4pnwxln
6,goodger
11,gitmo
17,undercut
8,politics4ar
125,asks
6,reached
17,hardest
1,cancelled
4,inequity
6,acting
2,shield
4,britain
2,natur
6,granger
4,ignoramus
1,products
125,robert
13,bmuleltx1c
6,austin
2,blair
27,authorisation
11,chsb
2,nigeria
8,andrewczhang
125,5th
8,angierasmussen
11,marks
33,epidemiologist
3,dailymailuk
1,wussydoc
11,cyril
4,trusted
13,mollonlaw
8,theintlherald
11,rtcom
1,backlash
4,british
3,distancing
8,depopulation
1,confused
3,annamiepaul
18,bandisanjaybjp
4,wterrence
3,t2buhg57gf
6,cities
1,protestors
0,sooner
125,tate
125,steps
17,friends
13,contagion
6,disses
1,danrather
13,scientists
18,garychalmersski
11,true
15,sore
13,r1warfbuef
11,astra
4,problems
4,arrested
0,borders
13,certificate
2,appears
17,racket
4,monetise
4,funtuas
8,drbryanleyva
18,loganclarkhall
0,sindh
27,provisioning
27,brexitbetrayed
15,heard
6,shocker
4,falling
3,drjacobsrad
4,shocked
8,spikedonline
18,scottzilwarrior
3,llchristyll
6,writes
18,ruthdavidsonmsp
3,corapunzel4
6,measles
6,sambal
3,fearmongering
18,dianemarieposts
2,annou
1,accessing
8,braddickson
4,ignorant
4,pentagon
3,jennybing53
0,based
13,lljwrnxbys
8,drzwelimkhize
13,frontline
13,disastrous
8,aminahsheikh
3,aslavitt46
6,programs
18,bbhuttozardari
13,infectious
4,saturday
8,stevescalise
8,grandparents
13,dx9up9ry98
15,serco
1,illinois
13,collecting
11,iaf
0,govts
33,spectatorindex
0,overdue
125,ian
3,pikzi80bxj
18,jayashreenara14
13,quicktake
3,heidigiokos
15,firs
18,mollyjongfast
6,showed
11,khan
1,reactions
4,ranking
3,palmerreport
0,adverse
13,h89hamdg2u
13,announces
4,refugees
8,conditional
6,cannon
8,obligations
4,parkland
8,coordination
2,spike
0,leaves
13,infections
3,provincial
11,icu
4,tiffany
2,usfda
27,shortagexa0of
0,klutz
6,elected
13,announced
4,andyparmo
8,harrisonjaime
18,fullmeasurenews
125,qua
0,kills
6,reasons
1,scheduled
27,makhabayanga
6,hurting
2,wants
6,answered
6,rapids
3,propaganda
0,covax
1,921people
0,sheikh
27,bbckatyaadler
13,do1f8abfmw
11,1600
6,onekade
18,saharareporters
13,vzjmox8ri9
13,volunteered
8,discussions
13,zdph60eijv
1,arieldumas
1,venezuela
11,sprin
11,olds
2,games
3,indepdubnrth
1,phenomenal
3,calculator
6,reduced
13,0ornqhj2rf
11,doors
13,vonderleyen
13,jayharwood
13,3sgepnq4hb
4,sozages8
32,disproportionately
4,federally
11,comms
0,spain
13,biodynamic
6,regions
8,realmattcouch
1,immunity
4,requests
4,pictures
6,kaykmtz
6,causes
6,tracker
6,reduces
0,hopes
14,explains
8,established
3,dpjkvsny25
6,caused
1,ameriprise
18,mrmake1thappen
17,shandro
13,demnakz65y
6,cannot
11,fake
33,nicolasturgeon
4,emmanuel
0,yorkers
1,rexglacer
3,mailonline
2,peston
6,halted
17,viruses
6,macrons
1,finished
72,published
3,jburnmurdoch
54,manufacture
18,rashtrapatibhvn
1,praising
0,covered
18,milkstreetcafe
11,ruth
6,publix
4,accorded
27,professionals
11,imo
4,holding
6,moments
1,operations
4,pneumonia
8,matthancock
125,inc
6,procure
1,piersmorgan
1,listening
18,whatisjoedoing
11,gtlem
4,resources
0,sisters
3,cdcdirector
1,insisted
0,msnbc
11,pope
4,fvoelj9u
0,germanys
13,um4wr6a21c
11,texas
11,raf
11,warns
13,crimethinc
3,nationalism
11,ran
13,otleygerald
18,kamloopsarchaeo
18,ucheblackstock
6,younger
3,authorities
0,persons
1,protesters
11,800
11,802
13,institute
1,assholes
6,charged
11,isnt
13,providing
125,weeks
3,culchieegirl
17,dollar
17,posted
18,drolufunmilayo
0,scott
0,corona
0,scots
6,linked
1,supporters
125,abc
1,michigan
14,novavaxs
0,nhsuk
3,mohfwindia
17,trials
4,calling
125,80s
4,citizens
18,coronavirusgoo1
8,bbcrosatkins
11,acc
1,dremmanash
4,controls
13,organised
0,moved
4,pandemic
15,reg
0,helped
15,rep
1,chadloder
15,res
4,thomaslw
15,Term
15,adm
11,faux
6,melinda
13,peacefully
13,chosensomto
11,guys
6,pharmacy
3,washington
18,akbaruddinindia
4,joining
2,scoop
1,vaccines
6,united
3,fqotjpc9dd
11,feb20
13,tranching
0,miles
27,irresponsible
11,ive
8,toryboypierce
125,afp
11,unde
6,recorded
13,hugolowell
11,crap
54,theeconomist
0,moves
3,sherrysworld
2,exempt
6,fucked
6,pushed
11,dude
4,yavatmal
3,fannychoir
0,theyve
1,plandemic
15,years
8,mercedesbeanz
4,newpaper
0,centers
13,businesses
18,natashabertrand
3,distributed
2,swiss
13,er3gx1qvsd
15,86m
0,urged
14,kbeanie93
3,dlfja7xisz
13,humungous
0,urges
13,qzjvmglaje
3,mcsc74oi6x
11,kelly
1,siltdeiprv
1,healthcare
6,segments
8,guidofawkes
11,893
17,dfisman
11,acog
1,decisions
6,cbcnews
4,infected
8,billionaires
3,jontrickett
6,filled
6,removed
13,605crqfyvz
1,vaccinat
3,mechapoetic
4,signing
13,knowingly
11,theyre
4,missouri
6,points
4,amongst
11,modi
3,commissions
13,nq9t6aevnr
1,mchooyah
18,gangadhareshwar
8,ericbrownzzz
11,rna
4,akhikesh
72,joelpollak
1,obamacare
4,biontech
125,amc
13,lstrivpzgi
4,tattoos
11,ame
3,dvwbndlieh
8,presidentshi
4,jumping
11,amp
8,californians
13,7u6xack4nm
14,contracts
4,ivermectin
3,annamlaughs
4,telegraph
11,ron
27,thedragonrules
18,businessinsider
11,anc
6,saying
125,ani
1,qikipedia
0,sucks
17,looked
0,potus
4,bhutiye
1,suggested
1,milestone
11,aoc
125,shes
11,qaeda
6,austerit
13,talkradios
13,expanding
4,yanazure
11,jab
14,scottish
0,oxford
125,jag
11,jan
4,english
4,agentp22
11,app
0,vaxed
0,using
0,broke
3,containing
6,noting
1,completed
0,hornik
11,alex
13,territories
4,pathetic
13,recipients
13,randomized
0,doses
27,recyclebaby27
8,nehaltyagi08
1,increases
3,zg7u9abpwn
6,pockets
15,are
0,taken
11,came
2,takes
11,kids
3,rzlzsiyzw0
4,reynolds
0,46378
18,bachpanamitabh
13,louvu2mhqa
127,drsimonegold
4,targette
8,administering
2,abraham
1,kecb3frw13
1,oskardini
0,theyll
6,partners
0,trumps
6,theories
13,f4orzbcdxl
1,fabulous
13,radicaliz
6,becoming
4,offices
27,organisation
11,cant
8,individuals
4,protests
1,ishatreza
1,sunlorrie
6,results
0,lvkmxn
33,bleacherreport
125,namo
11,worse
8,iamkillface
11,yall
0,longer
4,watched
18,chattopadhyay
0,senate
13,colleagues
6,parties
6,selling
11,worst
3,blackmajiik
6,leaving
14,miafarrow
4,benefits
0,truce
1,wallaceme
17,emails
0,defene
3,jonjonessnr
2,pasco
18,sandyddouglas
13,outrageous
0,learned
125,mone
13,u3ldqcrsly
11,sorbo
1,restricted
4,assuming
4,lobbied
13,ebxbzqkrzc
13,dy6evl95za
1,randpaul
11,trump
3,senduckworth
3,republicans
6,pledged
13,officials
6,pledges
6,greater
13,bj18zmxfqr
4,assorted
6,chinas
4,chadox1
27,mandolineblue
6,sunday
8,digitalised
4,failing
11,reset
18,ayyub08300044
1,mtgreenee
13,australian
6,labour
18,mike7459954332
4,kateandrs
125,azn
13,australias
1,criminals
13,ur903in1rf
6,600000
3,criticized
125,vile
4,holdover
13,injections
27,floriankrammer
6,barahmeh
4,tvietor08
18,jsolomonreports
3,liberalparty
13,jaketapper
0,3weeks
3,zg9k6anjx6
0,mexico
18,joycewhitevance
3,svbgctbhhr
11,cruz
1,gopleader
17,rbreich
2,kroger
14,aslavitt
8,conspiracies
4,floridas
2,georgia
4,described
13,axa0robust
4,england
8,proustmalone
125,jnj
13,temporarily
0,70000
8,therickwilson
13,janicedean
4,cgl2019
11,joe
6,largest
4,clinics
11,pirro
8,andersonmalgas
13,understands
4,causing
13,wnimw4rqao
1,22000000
4,delaying
11,itll
1,mentioned
15,sam
11,adds
13,leilacohan
11,san
4,paraceta
8,13sarahmurphy
18,administrations
11,saw
18,haitianbhaddie
15,gets
0,biden
13,fulfillin
18,organizations
27,chuckcallesto
11,boys
6,guinea
6,plague
6,kashmir
6,pswdrmzh
1,treatments
0,denver
3,qsvjjxwsq9
4,rubbish
11,916
32,largestvaccinedrive
27,impcompetance
4,cbcalerts
11,bbc
1,auldtimer
4,jrown32
4,covid19
8,astonishing
4,symptoms
1,submitted
0,plans
13,covishield
0,jones
18,jaipurdialogues
6,kaylejh
13,lobbyists
13,rw76rqxwbf
6,facing
6,proven
4,ministers
11,eyes
6,proves
15,sec
6,proved
13,sabotaged
27,bijlanirajesh
0,offered
6,underway
27,gkuhlenschmidt
27,norbartelakes
15,sen
4,compared
8,rodbishop15
17,fastest
6,joined
11,jobs
11,words
3,1qh0vylhsx
0,dubai
4,gamestop
18,barristershorse
0,awesome
0,pique
4,petition
11,vacc
3,hiwhuibuf1
1,shrinkage
4,nbacares
27,thecarolemalone
13,8lnnaalhmh
8,mrbrownsauce
1,developed
1,shipping
8,everestpipkin
6,useless
4,excuses
6,france
4,cdnpoli
4,bashing
3,maddowblog
1,benhabib6
4,convoys
27,immunization
4,simpson
125,parts
11,helps
11,sho
6,booked
1,visiting
6,sources
4,maryland
6,100000
0,fauci
13,explained
1,regulators
13,andxa0our
8,patriotbchbum
6,getting
125,sig
3,eppca9s8js
0,sayin
2,signs
13,appalling
4,suryahsg
11,settl
0,harper
4,asadumar
8,unacceptable
4,captures
0,wearing
0,false
18,robertkennedyjr
6,316694
11,7th
4,desantis
4,congrats
3,codemonkeyz
1,onpointmp
6,humans
4,pagamber
18,bipartisanship
13,frustrated
8,tomselliotts
1,thankful
11,bin
6,invoke
4,nations
18,davidschneider
13,sidhamemer
6,placebo
3,urgirlblair
6,screwed
2,lgbtq
1,messaging
1,gibraltar
13,iuhmg60zig
1,keirstarmer
11,ww11
11,john
13,aadeshrawal
3,vaj4wjvuse
13,mefpagcki0
4,reporters
4,brought
3,kihyunbread
0,emerged
11,smh
11,theres
3,bjsshdy5xd
6,russell
6,december
11,ble
0,urgent
4,guardian
4,programme
11,lmao
0,italy
13,msmmonitor
11,pence
1,greatreset
11,4000
8,queersocialism
6,missed
0,vogue
1,alivelshi
4,blasted
6,dosing
13,whereabouts
11,snp
13,tm3ogmmjb0
6,454306
3,facilities
1,reminding
13,igulfyouu
11,theirs
27,rsylvestertimes
6,outrage
0,posts
11,icymi
0,75000
11,roger
6,stands
6,pauses
0,reuters
13,mutations
3,nicktorfaen
2,falls
3,contagious
4,reviewed
3,administered
123,400m
3,restrictions
0,thrown
18,sputnikvaccine
11,400k
1,9m4k6tjv
6,arrests
6,rewarded
4,focused
2,oregon
11,crore
27,announcements
3,massgovernor
17,parents
0,dozens
8,slowhoneybee
0,loses
13,authorised
27,ryanafournier
6,prices
13,pvnwr0aixq
3,billionaire
11,beggy
13,sfdirewolf
6,relying
6,raised
3,coronavirus
14,demanding
1,tingling
32,ssccgl19t3resultdate
11,100
11,105
3,brianklaas
3,threatening
27,brownandbella
0,ponder
27,majordaughter
0,putin
11,117
15,bro
27,familymeeting
6,yankee
13,dhscgovuk
11,sta
3,tyj1apgif2
6,preprint
1,australia
123,10m
17,doctors
1,stopping
4,invoked
0,stops
4,scrambled
0,autumn
3,conditions
33,bbcferguswalsh
17,lessons
13,sarahkliff
11,sub
4,managed
6,erinsk8
4,joebiden
8,participants
14,johnsons
4,stopped
13,scotlands
3,b3bjc3zgq6
0,makes
4,fallxa0
15,dept
3,pneumococcal
6,beloved
13,mainerower2
4,fslsltn
11,kate
4,handled
127,nataliexdean
27,earringdealer
11,kh9
8,sanjaypinto
11,setan
125,150
15,zero
4,claiming
18,maureen6johnson
6,variant
6,goodell
0,stole
13,fo6cbrbxlc
4,repbowman
1,headlines
1,counties
18,haydenjoconnor
0,higher
27,nationalpost
0,doing
6,oversees
6,brazil
6,figures
0,records
13,unfolding
6,adults
6,pending
4,prisoners
15,kim
11,176
18,carienduplessis
11,vaxx
27,boblisterpoole
3,allocation
0,types
0,guidi
6,corrupt
3,davekeating
13,jenkatesdc
0,genders
1,passports
13,danlinden
13,h13jyjrj34
6,n244tn
4,vaccina
1,chomuwale
3,xj654kyoxw
11,ones
1,vume3whymf
0,wwfpmo
0,tested
6,backed
15,17m
18,dailycovidupdate
4,hesitant
0,awash
4,children
27,massachusetts
18,trishgreenhalgh
13,joyannreid
1,antibody
18,anandsi80252073
11,eudra
8,raowlgandhi
4,leaflets
0,drivers
3,neighbouring
13,lookalike
4,budgeted
0,seeing
4,blocked
3,sreenivasan
13,trumptapes
3,donkamion78
0,1970s
6,informed
0,bigger
13,gavinesler
1,hesitancy
3,j35kj4idpd
6,acoyne
11,hits
4,breading
1,govmurphy
18,piercepenniless
1,spectator
1,responses
14,behaviour
11,queue
11,utter
6,nassau
8,perspicacious
11,begun
0,leaders
6,hopeful
1,kkeneally
8,johnwdwhite
0,utterly
0,assets
33,haleighhoffman
3,kmghiccf7j
125,sage
6,furious
6,officers
6,taylor
0,bitch
11,goes
0,filed
4,patients
4,snowstorm
4,accepted
1,comparing
13,marahellno
1,deliveries
0,ranks
4,chances
125,interim
0,26000
18,littlemissrebel
72,covidiots
8,eucommission
4,studies
6,bingham
11,said
6,carried
8,manufacturers
11,cbc
0,texans
6,february
11,reads
6,played
1,efficacy
2,zeneca
11,tdb
32,coronavirusxa0varia
6,racist
4,stanley
