ClusterId,Term
6,thorough
39,dgurdasani1
2,pelosi
1,cmoengland
39,doctorangry
19,mollyjongfast
33,pattyarquette
2,oldest
5,showed
11,khan
71,reactions
39,palmerreport
2,adverse
39,coordinated
1,h89hamdg2u
1,announces
13,salisbury
5,alarming
6,refugees
1,nhsmillion
2,spike
2,leaves
1,infections
5,falsely
39,provincial
2,compl
11,icu
5,arnold
2,klutz
5,elected
1,announced
11,idk
4,powerstar
0,150000
6,israelis
82,kills
19,insurrectionists
5,pinned
0,reasons
39,di56is2ya3
13,scheduled
11,czar
5,begging
5,jumped
33,makhabayanga
2,wants
5,answered
33,salisburycath
44,propaganda
2,covax
2,pandem
1,stockpile
4,indians
2,bacerra
13,921people
42,humanitarian
33,jairbolsonaro
6,indiana
1,volunteered
1,vzjmox8ri9
6,folding
15,jeff
19,angeodinsdottir
6,stepping
13,arieldumas
39,deregulation
11,olds
2,games
39,indepdubnrth
39,7xjkofkfpl
11,zip
5,reduced
5,risked
13,focusing
11,doors
1,vonderleyen
6,federally
2,spain
5,regions
2,hoped
6,ianbrown
42,realmattcouch
4,tracked
13,immunity
6,requests
5,pjvogt
19,algorithmdancer
13,birmingham
5,causes
5,tracker
2,hopes
5,reduces
13,explains
42,established
13,witnessed
1,chrischirp
5,caused
13,pibindia
33,drphilliplee
42,gopchairwoman
5,shandro
5,cannot
11,fake
2,forgot
41,runs
19,nicolasturgeon
11,span
2,yorkers
4,benedict
19,hospitalisation
39,mailonline
5,halted
0,viruses
5,misled
13,finished
1,published
4,diarrhea
39,manufacture
2,covered
13,megtirrell
0,randeep
11,ruth
5,publix
33,professionals
13,factories
1,statements
6,holding
19,chelseaclinton
13,operations
2,winds
13,endeavour
42,matthancock
11,ind
5,procure
11,inc
13,piersmorgan
13,listening
2,thesun
19,scorpiojones411
11,gtlem
6,charging
6,resources
11,fans
4,ianmaher7
42,presrajapaksa
2,msnbc
41,pope
13,rishisuri
2,stivers
1,largestvac
11,texas
5,johann
11,warns
39,nationalism
11,ran
6,invented
15,ram
6,nigerians
0,younger
13,yattypat
13,moratorium
39,authorities
2,persons
2,sorted
5,charges
11,faqs
13,protesters
2,warming
12,institute
5,shocks
19,amitbar44218110
5,charged
11,isnt
1,providing
11,weeks
39,o3sgc1uxbk
5,posted
5,dollar
11,aan
13,janekleeb
6,targeted
39,jasonleitch
13,departments
2,scott
2,corona
5,linked
11,abc
13,michigan
19,tomphillipsin
1,accelerated
11,abp
11,abo
15,overw
2,nhsuk
6,screwing
39,mohfwindia
11,abt
5,honble
0,trials
6,calling
11,80s
4,citizens
19,coronavirusgoo1
2,blames
13,dremmanash
1,organised
2,mufti
2,moved
13,senschumer
6,pandemic
15,rea
15,rec
13,repeating
2,helped
4,masterfilm
15,rep
1,protocols
39,distributio
15,res
39,iankursingh
15,Term
15,adm
11,ads
2,rages
11,guys
5,pharmacy
11,jeane
39,washington
6,joining
1,magically
2,scoop
2,billy
13,vaccines
5,united
1,38gdutw0mw
5,soldiers
0,yahaya
1,tranching
2,miles
5,unites
33,irresponsible
11,ive
118,wadepthealth
42,toryboypierce
11,afp
42,juliancastro
5,recorded
11,unde
11,aft
11,crap
33,jrubinblogger
41,micro
2,moves
5,fucked
5,pushed
11,dude
4,iranian
6,caption
1,hankaarons
2,theyve
13,plandemic
15,years
39,experiencing
2,centers
1,globalist
15,jerry
1,businesses
0,shorter
39,distributed
11,6th
42,timesofindia
2,urged
11,881
13,coronavac
1,humungous
42,drphilippaw
2,urges
11,wendy
44,vprasadmdmph
11,kelly
13,siltdeiprv
13,healthcare
42,celestinebee
31,vaccinationcovid
39,imaginable
13,decisions
6,cathedral
6,infected
11,crea
39,jontrickett
5,filled
5,modiji
42,inauguration
5,reversal
19,jenniferjjacobs
13,vaccinat
42,mississippi
6,signing
13,governance
11,theyre
5,donald
42,nelsonrussellm
6,missouri
0,points
6,amongst
11,modi
39,implemented
13,modified
1,nq9t6aevnr
39,amitmalviya
42,ericbrownzzz
11,rna
5,whopper
1,conducted
1,billgates
6,biontech
33,inoculations
42,presidentshi
6,jumping
11,amp
6,responds
11,c19
71,contracts
4,ivermectin
42,justinmcelroy
11,ron
6,telegraph
11,anc
5,saying
11,ang
11,ani
11,aldi
15,rece
2,sucks
5,looked
11,liars
1,unnecessary
2,potus
2,caring
13,suggested
13,milestone
11,shes
1,talkradios
13,honorable
31,coronavirusvaccine
1,expanding
4,sidhant
13,gambling
11,jab
13,scottish
2,oxford
6,maximize
5,brainer
11,jan
6,english
6,agentp22
6,goodness
11,app
6,bhutans
6,mongering
2,using
39,mitigation
2,broke
5,773750
33,investigating
5,tarnish
11,vial
13,completed
11,ketch
11,alex
6,pathetic
1,recipients
19,vaccineforindia
42,repadamschiff
42,tajinderbagga
2,doses
5,dublin
39,thedefender
5,handed
13,increases
13,releasing
5,pockets
15,are
2,taken
39,vaccinators
6,demelo64
11,came
2,takes
11,kids
33,theresienstadt
11,vice
42,drsimonegold
11,moja
42,administering
6,targette
39,indiatoday
6,describes
13,kecb3frw13
2,theyll
5,partners
2,trumps
5,theories
1,radicaliz
5,becoming
6,disregard
33,organisation
11,cant
42,individuals
39,challenging
11,ate
6,neighbors
6,warriors
5,results
13,estimates
1,travelling
5,courses
11,namo
5,lifted
11,worse
11,yall
19,uksciencechief
2,longer
6,watched
2,senate
1,colleagues
5,parties
11,worst
5,selling
5,leaving
39,scottand67
6,benefits
13,whatsapp
2,truce
6,cnnsotu
42,kkmputrajaya
2,scratc
0,emails
6,kicking
5,gloves
2,defene
5,galvez
5,crying
1,outrageous
13,racecourse
2,learned
13,restricted
6,assuming
39,o69nu1ns88
6,lobbied
41,cape
2,distri
13,randpaul
11,trump
44,republicans
13,collected
39,mobilizing
1,officials
42,jujuliagrace
5,greater
5,crises
5,chinas
33,mandolineblue
5,ouchie
5,sunday
42,digitalised
6,failing
11,reset
1,kqim7n33lw
1,garethicke
12,australian
0,labour
19,mike7459954332
1,australias
13,criminals
1,ur903in1rf
5,lebanon
41,nati
39,criticized
1,injections
1,wilmington
33,floriankrammer
5,barahmeh
5,anytime
2,freeman
1,jaketapper
2,mexico
39,zg9k6anjx6
19,joycewhitevance
15,shri
13,accounts
11,bout
13,aslavitt
4,floridas
5,330000
2,georgia
13,detailing
6,described
2,rogue
6,england
1,temporarily
5,wellerman
6,britons
1,janicedean
41,adar
6,cgl2019
1,correction
5,largest
11,joe
6,clinics
6,continu
42,anaphylaxis
6,sardesai
42,cnnpolitics
5,malaria
11,wards
42,andersonmalgas
6,causing
13,22000000
6,delaying
39,jamardpowers
11,itll
71,mentioned
11,san
2,labora
1,leilacohan
19,administrations
6,paraceta
39,carlsmcqueen
11,sat
11,saw
6,increasi
82,malema
15,gets
11,haters
1,claytravis
2,biden
19,itsspencerbrown
19,organizations
4,treating
33,chuckcallesto
15,350m
39,spokesperson
11,boys
5,guinea
0,kashmir
71,treatments
1,campaigns
11,sch
19,ronfilipkowski
6,rubbish
31,largestvaccinedrive
33,impcompetance
13,playbook
41,bbc
2,mates
6,samstein
19,lmaoooooooooo
6,jrown32
6,covid19
6,symptoms
6,canceled
13,submitted
11,aaron
2,plans
42,unimaginable
13,choucair
13,dleonhardt
1,covishield
39,amitabhk87
41,jammu
1,hesitation
11,bcg
5,facing
5,proven
6,ministers
11,eyes
33,braveneworwell
15,sec
5,rumours
33,bijlanirajesh
2,offered
5,underway
33,norbartelakes
15,sen
6,compared
15,ser
5,joined
5,fastest
11,jobs
11,words
2,dubai
1,practices
1,instructed
2,awesome
6,petition
11,vacc
13,developed
39,genetically
5,coercing
11,welsh
5,dummies
19,hillaryclinton
2,offit
5,useless
1,govtimwalz
5,france
6,cdnpoli
19,theskindoctor13
39,maddowblog
19,chadgilmartinca
33,immunization
11,parts
39,thaienquirer
11,sho
19,teddyschleifer
11,helps
1,aubreyhuff
5,booked
5,sources
6,trained
6,maryland
5,100000
2,fauci
1,davidlammy
1,explained
5,salute
5,getting
39,eppca9s8js
11,sii
2,signs
1,appalling
11,jersey
6,suryahsg
11,views
11,settl
6,directed
42,unacceptable
2,bound
2,false
2,wearing
5,coercion
19,robertkennedyjr
2,nancy
6,desantis
6,congrats
39,inaugeration
6,drakeford
5,humans
6,pagamber
5,bailed
1,frustrated
13,thankful
41,bin
11,bio
5,invoke
6,nations
42,serendipitous
1,zza2ylsoim
42,heytammybruce
13,neehaynes
19,davidschneider
11,997
19,geetaku77443673
39,urgirlblair
5,screwed
33,transparently
11,20th
71,karnataka
11,bjp
1,seychelles
13,messaging
11,tldr
13,keirstarmer
15,siam
1,cmohalberta
11,john
39,recommending
6,reporters
6,brought
6,payments
2,emerged
11,smh
5,legends
11,theres
2,viewed
5,december
2,urgent
6,guardian
6,programme
11,lmao
1,congregate
1,martinmckee
2,italy
1,msmmonitor
11,pence
13,greatreset
11,4000
5,missed
33,realtuckfrumper
0,dosing
82,raffi
6,narendramo
11,snp
1,tm3ogmmjb0
11,bma
2,emerges
39,facilities
11,powers
11,bmi
5,kessler
1,igulfyouu
5,hanuman
42,laurenkelley
13,eachother
13,expresses
11,icymi
2,posts
6,sclerosis
2,reuters
1,mutations
2,falls
39,contagious
39,deborahmeaden
6,reviewed
33,mitchelllwell
39,administered
6,incoming
13,adjusted
39,restrictions
2,thrown
41,spe
19,sputnikvaccine
11,400k
11,400b
6,focused
41,crore
2,oregon
5,morocco
33,bharatbiotech
5,parents
42,markaustintv
19,schwarzeneggers
11,boo
6,tinnkky
41,bot
118,gabbbarsingh
2,murphy
71,countrymen
5,viable
5,prices
2,mikki
5,facial
1,pvnwr0aixq
39,billionaire
5,raised
5,relying
39,coronavirus
15,sri
13,demanding
31,ssccgl19t3resultdate
11,100
42,convulsions
39,fatalities
39,rssurjewala
19,vaccinationdrive
39,threatening
5,raises
11,117
33,usaidnishtha
39,publishing
15,bro
1,dhscgovuk
11,sta
11,sti
71,australia
6,collecti
13,telangana
2,upped
13,requested
0,doctors
33,markfriesen08
2,stops
39,conditions
39,dominicraab
6,painless
6,mrmenzin
15,405m
41,130
11,sup
6,referring
5,democrat
6,managed
5,erinsk8
6,joebiden
42,participants
71,johnsons
6,stopped
12,scotlands
11,btw
39,b3bjc3zgq6
82,makes
82,loads
1,threatened
15,dept
11,140
6,handled
11,kh9
41,setan
11,150
13,responders
15,zero
6,claiming
5,variant
11,pheuk
6,terminator
5,oracle
2,dismal
2,stole
13,enhanced
11,1820
11,168
1,brazilian
13,headlines
13,counties
2,higher
2,doing
5,brazil
19,louiserawauthor
5,figures
2,records
5,adults
39,tdameritrade
4,prisoners
5,figured
6,backing
11,vaxx
39,allocation
2,types
5,corrupt
41,180
1,shahfaesal
71,passports
5,n244tn
6,vaccina
41,ones
1,bangladesh
39,chuckrossdc
2,tested
5,backed
31,dailycovidupdate
6,hesitant
39,physicians
4,children
33,massachusetts
42,claudiawebbe
41,teeth
11,putra
19,trishgreenhalgh
5,hselive
13,antibody
5,halved
11,aiims
42,raowlgandhi
42,chrismurphyct
6,cnbcnow
2,drivers
1,thebr0keb0i
5,racing
11,19t
11,16th
5,overseas
39,announcing
2,seeing
6,blocked
2,xavier
5,informed
2,bigger
1,dikhayenge
13,hesitancy
39,mkul86w5vh
39,shamelessly
11,hits
39,highlights
13,govmurphy
19,piercepenniless
33,welshgovernment
13,responses
42,joshdcaplan
41,queue
11,utter
42,perspicacious
33,jolyonmaugham
33,politicsaired
11,begun
82,leaders
5,hopeful
39,johnbrennan
2,utterly
0,hegkong
11,sage
11,saga
12,covid19uk
2,pemdas
11,tak
5,officers
15,tam
2,bitch
11,goes
2,loans
2,filed
4,patients
1,netherlands
39,dollyparton
6,accepted
19,daphnethewriter
2,regards
31,largestvaccinationdrive
13,deliveries
2,ranks
6,chances
5,covering
19,effsouthafrica
5,shounb
15,aefi
1,covidiots
13,targeting
13,emmascott
11,paris
42,eucommission
11,flex
6,studies
11,said
5,carried
42,manufacturers
6,studied
5,february
5,played
13,efficacy
41,hain
5,covid1
13,feverishly
82,zeneca
5,racist
41,delhi
